customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
7554-NEWDD,0,Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,251.6,0.844838922
7558-IMLMT,0,Male,0,1,1,67,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.8,1411.9,0.683760684
7560-QJAVJ,0,Female,0,0,0,70,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),79.6,5589.45,2.61669954
7560-QRBXH,0,Female,0,0,1,48,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,936.7,0.65581854
7562-GSUHK,1,Female,0,0,0,16,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,1573.7,3.063773833
7562-UXTPG,0,Female,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,886.7,2.306048652
7563-BIUPC,1,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.6,415.55,2.64957265
7564-GHCVB,0,Female,0,1,1,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),79.05,5730.7,2.598619329
7566-DSRLQ,0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.15,7998.8,3.620973044
7567-ECMCM,0,Male,0,0,0,24,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.85,2001,2.624917817
7568-PODML,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,45.3,45.3,1.489151874
7569-NMZYQ,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),118.75,8672.45,3.903681788
7570-WELNY,0,Female,0,1,0,68,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.7,5711.05,2.7843524
7571-YXDAD,1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),74.9,147.15,2.462195924
7572-KPVKK,0,Male,0,0,1,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,104.05,6590.5,3.420447074
7576-ASEJU,0,Female,0,1,1,41,1,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,2.455621302
7576-JMYWV,0,Female,1,1,1,46,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,110.2,4972.1,3.6226167
7576-OYWBN,1,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,231.8,2.5
7577-SWIFR,0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,2.933925049
7579-KKLOE,0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,91.25,6589.6,2.999671269
7579-OOPEC,1,Female,1,1,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.15,115.1,1.648586456
7580-UGXNC,1,Female,1,0,0,2,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.85,104.2,1.803090072
7581-EBBOU,0,Female,0,0,0,60,1,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,4224.7,2.306048652
7586-ZATGZ,0,Male,0,0,0,40,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.9,3369.05,2.790927022
7587-AOVVU,0,Male,0,1,1,27,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,2793.55,3.311965812
7587-RZNME,1,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.3,123.65,1.423405654
7590-VHVEG,0,Female,0,1,0,1,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,29.85,29.85,0.981262327
7593-JNWRU,1,Male,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.6,260.8,1.466140697
7593-XFKDI,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.3,46.3,1.522024984
7594-LZNWR,0,Male,1,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.15,2275.1,2.273175542
7594-RQHXR,1,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,79.6,2.61669954
7595-EHCDL,0,Male,0,1,1,32,0,0,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),50.6,1653.45,1.663379356
7595-EUIVN,1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,2.491781723
7596-IIWYC,0,Female,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.25,538.2,0.665680473
7596-LDUXP,0,Female,0,0,0,12,1,0,Fiber optic,1,0,0,0,1,0,One year,1,Credit card (automatic),85.15,979.05,2.799145299
7596-ZYWBB,0,Female,0,0,0,65,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,59.6,3739.8,1.959237344
7598-UAASY,1,Male,0,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.4,151.8,2.511505588
7599-FKVXZ,1,Male,0,1,0,42,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),106.15,4512.7,3.489480605
7599-NTMDP,0,Female,0,1,1,62,0,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),48.7,3008.55,1.600920447
7601-DHFWZ,0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24,1183.05,0.788954635
7601-GNDYK,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,686.95,0.644312952
7601-WFVZV,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.642669297
7602-DBTOU,0,Female,0,1,0,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,1416.5,0.644312952
7602-MVRMB,0,Female,0,1,1,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,8058.85,3.630834977
7603-USHJS,1,Male,0,0,1,12,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.75,871.4,2.424391847
7605-BDWDC,0,Female,0,0,0,31,0,0,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,1.638724523
7605-SNLQG,0,Female,0,1,0,45,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),50.25,2221.55,1.651873767
7606-BPHHN,0,Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.8,1468.75,0.650887574
7607-QKKTJ,0,Male,0,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Credit card (automatic),95,4368.85,3.122945431
7608-RGIRO,0,Male,0,0,1,62,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.4,1413,0.802103879
7609-NRNCA,0,Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.55,280.85,0.642669297
7609-YBPXG,0,Male,0,0,0,54,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,4735.2,2.863247863
7610-TVOPG,0,Male,0,0,0,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,26.35,378.6,0.866206443
7611-YKYTC,0,Male,0,1,1,22,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75,1573.95,2.465483235
7613-LLQFO,1,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,1059.55,2.776134122
7614-QVWQL,1,Male,0,1,1,49,0,0,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),51.8,2541.25,1.702827087
7615-ESMYF,1,Female,0,1,0,2,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,44.6,97.1,1.466140697
7617-EYGLW,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.45,19.45,0.639381986
7619-ODSGN,1,Male,0,1,1,24,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.75,1338.15,1.799802761
7619-PLRLP,0,Female,0,1,0,53,1,1,DSL,1,1,1,0,0,1,One year,0,Bank transfer (automatic),74.1,3833.95,2.435897436
7621-VPNET,0,Female,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,3729.75,2.823800131
7622-FWGEW,0,Male,1,1,0,56,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.65,4824.45,2.815581854
7622-NXQZR,0,Male,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810.85,0.989480605
7623-HKYRK,0,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,111.65,0.647600263
7623-TRNQN,1,Male,0,0,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.9,49.9,1.640368179
7625-XCQRH,1,Female,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,837.95,2.514792899
7627-JKIAZ,1,Female,0,1,0,37,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.95,2839.65,2.595332018
7629-WFGLW,0,Female,1,1,0,56,1,1,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,95.65,5471.75,3.144312952
7629-WIXZF,0,Female,0,0,0,7,1,0,DSL,1,0,0,0,0,1,One year,1,Electronic check,59.1,369.25,1.942800789
7632-MNYOY,1,Male,1,0,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.9,7432.05,3.645627876
7632-YUTXB,0,Female,0,1,1,25,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,520.1,0.659105851
7633-MVPUY,0,Male,0,1,0,57,1,0,DSL,1,1,0,1,0,0,Two year,1,Electronic check,59.75,3450.15,1.96416831
7634-HLQJR,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1016.7,0.659105851
7634-WSWDB,0,Female,0,0,1,8,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,38.5,330.8,1.265614727
7636-OWBPG,0,Male,1,0,0,12,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.35,381.2,0.964825773
7636-PEPNS,0,Female,0,1,1,58,1,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,44.1,2413.05,1.449704142
7636-XUHWW,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.9,33.7,0.654174885
7638-QVMVY,1,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79,522.95,2.596975674
7639-LIAYI,0,Male,0,0,0,52,1,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),79.75,4217.8,2.621630506
7639-OPLNG,0,Male,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),79.25,5731.85,2.605193951
7639-SUPCW,1,Female,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1054.6,1.604207758
7641-EUYET,1,Male,1,1,1,46,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.7,4541.2,3.310322156
7641-TQFHN,0,Male,0,0,1,39,1,1,Fiber optic,0,0,0,1,1,1,Two year,0,Mailed check,100.55,3895.35,3.30539119
7643-RCHXS,0,Female,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.35,1263.85,0.636094675
7644-OMVMY,0,Male,0,1,1,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,0,0.652531229
7647-GYYKX,0,Female,0,1,1,54,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.35,1092.35,0.668967784
7649-PHJVR,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,226.8,0.641025641
7649-SIJJF,0,Male,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,1,Mailed check,80.1,5585.4,2.633136095
7654-YWJUF,0,Male,0,1,0,43,1,0,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer (automatic),84.25,3539.25,2.7695595
7657-DYEPJ,1,Male,1,0,0,38,1,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,2497.35,2.306048652
7658-UYUQS,0,Male,1,1,0,21,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),86.55,1857.25,2.845167653
7660-HDPJV,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.2,69.2,2.274819198
7661-CPURM,0,Male,0,0,0,19,1,0,Fiber optic,0,0,0,1,0,1,One year,1,Credit card (automatic),87.7,1725.95,2.882971729
7663-CUXZB,0,Male,0,1,0,59,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Electronic check,113.75,6561.25,3.739316239
7663-RGWBC,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.15,44.15,1.451347798
7663-YJHSN,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),103.95,7556.9,3.417159763
7663-ZTEGJ,0,Male,0,0,1,29,1,1,Fiber optic,0,1,1,1,0,1,One year,0,Credit card (automatic),100.55,2830.45,3.30539119
7665-NKLAV,0,Female,0,1,1,36,0,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),40.65,1547.35,1.336291913
7665-TOALD,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,69.6,2.287968442
7665-VIGUD,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.35,176.3,0.668967784
7666-WKRON,1,Female,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Electronic check,80.45,3201.55,2.644641683
7668-XCFYV,0,Female,1,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.55,1614.7,3.042406312
7669-LCRSD,0,Male,0,1,1,12,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,56.3,628.65,1.850756082
7670-ZBPOQ,0,Female,0,1,0,58,1,1,DSL,1,0,0,1,0,0,One year,1,Bank transfer (automatic),61.05,3478.75,2.006903353
7672-VFMXZ,0,Male,0,1,0,57,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,55.7,3171.6,1.831032216
7673-BQGKU,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,1337.5,0.662393162
7673-LPRNY,0,Female,0,0,0,23,1,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,78.55,1843.05,2.582182774
7674-YTAFD,0,Female,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),79.95,2684.85,2.628205128
7675-OZCZG,1,Female,1,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45,127.1,1.479289941
7677-SJJJK,0,Male,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.9,153.95,0.654174885
7682-AZNDK,0,Male,0,1,1,34,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,89.85,3091.75,2.953648915
7683-CBDKJ,1,Male,0,1,1,14,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,65.45,937.6,2.151545036
7684-XSZIY,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.3,1643.25,0.798816568
7688-AWMDX,0,Male,0,1,0,71,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.5,3778.2,1.791584484
7690-KPNCU,0,Male,0,1,1,64,1,0,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),73.05,4688.65,2.401380671
7691-KGKGP,0,Male,0,1,1,53,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Credit card (automatic),65,3363.8,2.136752137
7691-XVTZH,0,Female,0,1,0,68,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),89.95,5974.3,2.956936226
7693-LCKZL,1,Male,0,1,1,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.15,385,2.63477975
7693-QPEFS,0,Male,1,0,0,52,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.95,3829.75,2.39809336
7694-VLBWQ,1,Male,0,1,0,67,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Electronic check,104.1,7040.85,3.42209073
7695-PKLCZ,0,Female,0,0,0,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1424.9,0.673898751
7696-AMHOD,0,Female,0,1,1,49,1,0,DSL,0,1,1,0,1,1,One year,0,Credit card (automatic),78,3824.2,2.564102564
7696-CFTAT,0,Male,0,1,1,37,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,726.1,0.650887574
7698-YFGEZ,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20,20,0.657462196
7703-ZEKEF,1,Male,0,0,0,23,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81,1917.1,2.662721893
7706-DZNKK,0,Male,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.45,237.3,0.672255095
7706-YLMQA,0,Female,0,0,0,70,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.7,1341.5,0.647600263
7707-PYBBH,0,Male,0,0,0,40,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,61.9,2647.1,2.034845496
7710-JSYOA,0,Female,0,1,1,69,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Bank transfer (automatic),93.3,6398.05,3.067061144
7711-GQBZC,0,Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.7,1810.55,0.811965812
7711-YIJWC,0,Male,0,1,1,61,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),84.9,5264.5,2.790927022
7714-YXSMB,0,Female,0,0,0,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.5,2599.95,3.303747535
7716-YTYHG,1,Female,0,1,1,48,1,1,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,82.05,4029.95,2.697238659
7717-BICXI,0,Male,0,1,1,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1205.05,0.675542406
7718-RXDGG,0,Male,0,1,0,15,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,2.255095332
7718-UPSKJ,0,Female,0,1,0,69,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),106.4,7251.9,3.497698882
7721-DVEKZ,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,0.645956607
7721-JXEAW,1,Male,0,1,0,59,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),41.05,2452.7,1.349441157
7722-CVFXN,0,Male,0,1,1,54,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,105.2,5637.85,3.458251151
7722-VJRQD,0,Male,0,1,1,72,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.95,4549.05,2.003616042
7727-SHVZV,0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,150.35,0.641025641
7729-JTEEC,0,Male,0,1,1,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.5,90.05,1.462853386
7729-XBTWX,0,Male,0,1,1,66,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.75,1344.5,0.649243918
7730-CLDSV,0,Female,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.65,7129.45,3.242932281
7730-IUTDZ,1,Male,0,0,0,43,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,75.2,3198.6,2.472057857
7733-UDMTP,0,Female,1,0,0,57,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,55,3094.05,1.808021039
7734-DBOAI,1,Female,0,1,1,1,0,0,DSL,0,0,0,1,1,0,Month-to-month,0,Electronic check,40.1,40.1,1.318211703
7739-LAXOG,1,Female,0,1,1,32,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,2.993096647
7740-BTPUX,0,Male,1,1,0,55,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,113.6,6292.7,3.734385273
7740-KKCXF,0,Male,0,1,0,51,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.05,1529.45,0.987836949
7742-MYPGI,0,Female,0,1,1,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,48.8,297.35,1.604207758
7743-EXURX,1,Male,0,1,1,8,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,51.05,415.05,1.678172255
7746-AWNQW,0,Female,0,0,0,28,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,35.75,961.4,1.175213675
7746-QYVCO,0,Male,0,1,1,16,1,0,DSL,1,1,0,0,0,0,One year,1,Mailed check,55.85,857.8,1.835963182
7748-UMTRK,0,Female,1,0,1,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.3,2974.5,3.330046022
7750-EYXWZ,0,Female,0,0,0,12,0,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,60.65,743.3,1.993754109
7752-XUSCI,1,Female,0,0,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,6396.45,3.481262327
7753-USQYQ,0,Male,0,0,0,55,1,0,DSL,0,1,0,1,0,1,One year,1,Electronic check,64.2,3627.3,2.110453649
7754-IXRMC,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.35,45.35,1.490795529
7758-UJWYS,0,Male,0,1,1,34,0,0,DSL,0,0,0,1,1,0,Two year,1,Electronic check,40.55,1325.85,1.333004602
7758-XKCBS,1,Male,0,0,0,15,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.7,438.25,0.976331361
7760-OYPDY,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.65,144.15,2.651216305
7762-ONLJY,0,Female,0,1,1,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.7,94.45,0.647600263
7762-URZQH,1,Male,0,1,0,66,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),106.05,6981.35,3.486193294
7764-BDPEE,0,Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.85,60.65,0.685404339
7765-LWVVH,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Electronic check,95.1,6843.15,3.126232742
7766-CLTIC,0,Female,0,0,0,10,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,60.95,629.55,2.003616042
7767-UXAGJ,1,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.45,50.45,1.658448389
7771-CFQRQ,0,Female,0,1,1,47,1,0,DSL,0,1,0,1,0,1,Two year,0,Bank transfer (automatic),63.8,3007.25,2.097304405
7771-ZONAT,0,Male,0,0,0,22,0,0,DSL,0,0,1,1,1,1,Two year,0,Bank transfer (automatic),56.75,1304.85,1.865548981
7774-OJSXI,1,Male,0,0,0,31,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.45,3066.45,3.400723208
7776-QGYJC,0,Female,0,1,1,39,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,2.679158448
7776-QWNFX,1,Male,1,1,0,30,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.4,1527.5,1.656804734
7777-UNYHB,0,Female,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.1,232.4,0.660749507
7779-LGOVN,1,Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.65,856.65,2.848454964
7779-ORAEL,0,Male,1,1,0,45,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.15,3480.35,2.470414201
7780-OTDSO,1,Male,0,1,0,18,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.4,1742.95,3.267587114
7781-EWARA,0,Male,0,1,1,70,0,0,DSL,0,1,1,1,1,1,One year,0,Electronic check,60.35,4138.7,1.983892176
7781-HVGMK,0,Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.2,4784.45,2.143326759
7783-YKGDV,1,Female,0,0,0,12,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),99.7,1238.45,3.277449047
7785-RDVIG,0,Female,0,1,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,54.7,0.634451019
7786-WBJYI,1,Female,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),77.95,305.55,2.562458909
7787-BNTZM,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,130.5,0.662393162
7789-CRUVC,0,Female,1,1,0,61,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),94.2,5895.45,3.096646943
7789-HKSBS,0,Female,1,1,0,42,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),105.2,4599.15,3.458251151
7794-JASDG,0,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,50.75,1.668310322
7795-CFOCW,0,Male,0,0,0,45,0,0,DSL,1,0,1,1,0,0,One year,0,Bank transfer (automatic),42.3,1840.75,1.390532544
7797-EJMDP,0,Female,0,0,0,8,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.05,574.5,2.171268902
7798-JVXYM,0,Female,0,0,0,14,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,69.65,921.4,2.289612097
7799-DSEWS,0,Male,0,0,0,18,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Electronic check,68.35,1299.8,2.246877055
